experiment_protocol_version,policy,policy_variant,implementation_source,implementation_commit,trace,trace_sha256,capacity,capacity_semantics,object_size_semantics,history_start,history_end,score_start,score_end,history_requests,scored_requests,hits,misses,miss_ratio,cache_warmup,model_training_mode,model_training_data,model_frozen_during_test,online_adaptation_during_test,hyperparameter_source,random_seed,future_information,runtime_seconds,status,failure_reason,batch_size_or_equivalent,n_history_events,n_scored_events
reviewer_fairness_v1,fifo_reinsertion,primary_controlled_window,native,n/a,citibike_202401_50k,1ddab59d9dd9cd32ced3bf7409a2e2432cc6453cd06a6837670babb7f5d77130,128,object_slots,unit,0,10000,10000,50000,10000,40000,25863,14137,0.353425,"processes_[0,10000)_then_scores_[10000,50000)",none,n/a,n/a,no,n/a (parameter-free),n/a,none,0.077,ok,,,10000,40000
reviewer_fairness_v1,fifo_reinsertion,deployment_full_stream,native,n/a,wiki2018_pageviews_en_50k,3813084bebfcf463ac22a685494b46aea45aded55d314411c9fbb058b5d67608,32,object_slots,unit,0,10000,0,50000,0,50000,0,50000,1.0,none_starts_empty,none,n/a,n/a,no,n/a (parameter-free),n/a,none,0.1203,ok,,,0,50000
reviewer_fairness_v1,fifo_reinsertion,primary_controlled_window,native,n/a,wiki2018_pageviews_en_50k,3813084bebfcf463ac22a685494b46aea45aded55d314411c9fbb058b5d67608,32,object_slots,unit,0,10000,10000,50000,10000,40000,0,40000,1.0,"processes_[0,10000)_then_scores_[10000,50000)",none,n/a,n/a,no,n/a (parameter-free),n/a,none,0.1203,ok,,,10000,40000
reviewer_fairness_v1,fifo_reinsertion,deployment_full_stream,native,n/a,wiki2018_pageviews_en_50k,3813084bebfcf463ac22a685494b46aea45aded55d314411c9fbb058b5d67608,64,object_slots,unit,0,10000,0,50000,0,50000,0,50000,1.0,none_starts_empty,none,n/a,n/a,no,n/a (parameter-free),n/a,none,0.1166,ok,,,0,50000
reviewer_fairness_v1,fifo_reinsertion,primary_controlled_window,native,n/a,wiki2018_pageviews_en_50k,3813084bebfcf463ac22a685494b46aea45aded55d314411c9fbb058b5d67608,64,object_slots,unit,0,10000,10000,50000,10000,40000,0,40000,1.0,"processes_[0,10000)_then_scores_[10000,50000)",none,n/a,n/a,no,n/a (parameter-free),n/a,none,0.1166,ok,,,10000,40000
reviewer_fairness_v1,fifo_reinsertion,deployment_full_stream,native,n/a,wiki2018_pageviews_en_50k,3813084bebfcf463ac22a685494b46aea45aded55d314411c9fbb058b5d67608,128,object_slots,unit,0,10000,0,50000,0,50000,0,50000,1.0,none_starts_empty,none,n/a,n/a,no,n/a (parameter-free),n/a,none,0.1165,ok,,,0,50000
reviewer_fairness_v1,fifo_reinsertion,primary_controlled_window,native,n/a,wiki2018_pageviews_en_50k,3813084bebfcf463ac22a685494b46aea45aded55d314411c9fbb058b5d67608,128,object_slots,unit,0,10000,10000,50000,10000,40000,0,40000,1.0,"processes_[0,10000)_then_scores_[10000,50000)",none,n/a,n/a,no,n/a (parameter-free),n/a,none,0.1165,ok,,,10000,40000
reviewer_fairness_v1,fifo_reinsertion,deployment_full_stream,native,n/a,twemcache_cluster26_sample100_50k,62df27062ce2595c843fd91e01d26c9783ff8f165f6b26e983696eda7ada0bb9,32,object_slots,unit,0,10000,0,50000,0,50000,11909,38091,0.76182,none_starts_empty,none,n/a,n/a,no,n/a (parameter-free),n/a,none,0.1018,ok,,,0,50000
reviewer_fairness_v1,fifo_reinsertion,primary_controlled_window,native,n/a,twemcache_cluster26_sample100_50k,62df27062ce2595c843fd91e01d26c9783ff8f165f6b26e983696eda7ada0bb9,32,object_slots,unit,0,10000,10000,50000,10000,40000,9814,30186,0.75465,"processes_[0,10000)_then_scores_[10000,50000)",none,n/a,n/a,no,n/a (parameter-free),n/a,none,0.1018,ok,,,10000,40000
reviewer_fairness_v1,fifo_reinsertion,deployment_full_stream,native,n/a,twemcache_cluster26_sample100_50k,62df27062ce2595c843fd91e01d26c9783ff8f165f6b26e983696eda7ada0bb9,64,object_slots,unit,0,10000,0,50000,0,50000,14862,35138,0.70276,none_starts_empty,none,n/a,n/a,no,n/a (parameter-free),n/a,none,0.1045,ok,,,0,50000
reviewer_fairness_v1,fifo_reinsertion,primary_controlled_window,native,n/a,twemcache_cluster26_sample100_50k,62df27062ce2595c843fd91e01d26c9783ff8f165f6b26e983696eda7ada0bb9,64,object_slots,unit,0,10000,10000,50000,10000,40000,12118,27882,0.69705,"processes_[0,10000)_then_scores_[10000,50000)",none,n/a,n/a,no,n/a (parameter-free),n/a,none,0.1045,ok,,,10000,40000
reviewer_fairness_v1,fifo_reinsertion,deployment_full_stream,native,n/a,twemcache_cluster26_sample100_50k,62df27062ce2595c843fd91e01d26c9783ff8f165f6b26e983696eda7ada0bb9,128,object_slots,unit,0,10000,0,50000,0,50000,18189,31811,0.63622,none_starts_empty,none,n/a,n/a,no,n/a (parameter-free),n/a,none,0.067,ok,,,0,50000
reviewer_fairness_v1,fifo_reinsertion,primary_controlled_window,native,n/a,twemcache_cluster26_sample100_50k,62df27062ce2595c843fd91e01d26c9783ff8f165f6b26e983696eda7ada0bb9,128,object_slots,unit,0,10000,10000,50000,10000,40000,14727,25273,0.631825,"processes_[0,10000)_then_scores_[10000,50000)",none,n/a,n/a,no,n/a (parameter-free),n/a,none,0.067,ok,,,10000,40000
reviewer_fairness_v1,fifo_reinsertion,deployment_full_stream,native,n/a,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,32,object_slots,unit,0,10000,0,50000,0,50000,11937,38063,0.76126,none_starts_empty,none,n/a,n/a,no,n/a (parameter-free),n/a,none,0.0783,ok,,,0,50000
reviewer_fairness_v1,fifo_reinsertion,primary_controlled_window,native,n/a,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,32,object_slots,unit,0,10000,10000,50000,10000,40000,9432,30568,0.7642,"processes_[0,10000)_then_scores_[10000,50000)",none,n/a,n/a,no,n/a (parameter-free),n/a,none,0.0783,ok,,,10000,40000
reviewer_fairness_v1,fifo_reinsertion,deployment_full_stream,native,n/a,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,64,object_slots,unit,0,10000,0,50000,0,50000,11964,38036,0.76072,none_starts_empty,none,n/a,n/a,no,n/a (parameter-free),n/a,none,0.1132,ok,,,0,50000
reviewer_fairness_v1,fifo_reinsertion,primary_controlled_window,native,n/a,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,64,object_slots,unit,0,10000,10000,50000,10000,40000,9445,30555,0.763875,"processes_[0,10000)_then_scores_[10000,50000)",none,n/a,n/a,no,n/a (parameter-free),n/a,none,0.1132,ok,,,10000,40000
reviewer_fairness_v1,fifo_reinsertion,deployment_full_stream,native,n/a,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,128,object_slots,unit,0,10000,0,50000,0,50000,12055,37945,0.7589,none_starts_empty,none,n/a,n/a,no,n/a (parameter-free),n/a,none,0.111,ok,,,0,50000
reviewer_fairness_v1,fifo_reinsertion,primary_controlled_window,native,n/a,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,128,object_slots,unit,0,10000,10000,50000,10000,40000,9461,30539,0.763475,"processes_[0,10000)_then_scores_[10000,50000)",none,n/a,n/a,no,n/a (parameter-free),n/a,none,0.111,ok,,,10000,40000
reviewer_fairness_v1,fifo_reinsertion,deployment_full_stream,native,n/a,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,32,object_slots,unit,0,10000,0,50000,0,50000,20692,29308,0.58616,none_starts_empty,none,n/a,n/a,no,n/a (parameter-free),n/a,none,0.1032,ok,,,0,50000
reviewer_fairness_v1,fifo_reinsertion,primary_controlled_window,native,n/a,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,32,object_slots,unit,0,10000,10000,50000,10000,40000,16856,23144,0.5786,"processes_[0,10000)_then_scores_[10000,50000)",none,n/a,n/a,no,n/a (parameter-free),n/a,none,0.1032,ok,,,10000,40000
reviewer_fairness_v1,fifo_reinsertion,deployment_full_stream,native,n/a,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,64,object_slots,unit,0,10000,0,50000,0,50000,21410,28590,0.5718,none_starts_empty,none,n/a,n/a,no,n/a (parameter-free),n/a,none,0.0921,ok,,,0,50000
reviewer_fairness_v1,fifo_reinsertion,primary_controlled_window,native,n/a,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,64,object_slots,unit,0,10000,10000,50000,10000,40000,17427,22573,0.564325,"processes_[0,10000)_then_scores_[10000,50000)",none,n/a,n/a,no,n/a (parameter-free),n/a,none,0.0921,ok,,,10000,40000
reviewer_fairness_v1,fifo_reinsertion,deployment_full_stream,native,n/a,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,128,object_slots,unit,0,10000,0,50000,0,50000,22236,27764,0.55528,none_starts_empty,none,n/a,n/a,no,n/a (parameter-free),n/a,none,0.0928,ok,,,0,50000
reviewer_fairness_v1,fifo_reinsertion,primary_controlled_window,native,n/a,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,128,object_slots,unit,0,10000,10000,50000,10000,40000,18086,21914,0.54785,"processes_[0,10000)_then_scores_[10000,50000)",none,n/a,n/a,no,n/a (parameter-free),n/a,none,0.0928,ok,,,10000,40000
reviewer_fairness_v1,fifo_reinsertion,deployment_full_stream,native,n/a,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,32,object_slots,unit,0,10000,0,50000,0,50000,755,49245,0.9849,none_starts_empty,none,n/a,n/a,no,n/a (parameter-free),n/a,none,0.08,ok,,,0,50000
reviewer_fairness_v1,fifo_reinsertion,primary_controlled_window,native,n/a,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,32,object_slots,unit,0,10000,10000,50000,10000,40000,575,39425,0.985625,"processes_[0,10000)_then_scores_[10000,50000)",none,n/a,n/a,no,n/a (parameter-free),n/a,none,0.08,ok,,,10000,40000
reviewer_fairness_v1,fifo_reinsertion,deployment_full_stream,native,n/a,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,64,object_slots,unit,0,10000,0,50000,0,50000,1500,48500,0.97,none_starts_empty,none,n/a,n/a,no,n/a (parameter-free),n/a,none,0.1099,ok,,,0,50000
reviewer_fairness_v1,fifo_reinsertion,primary_controlled_window,native,n/a,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,64,object_slots,unit,0,10000,10000,50000,10000,40000,1168,38832,0.9708,"processes_[0,10000)_then_scores_[10000,50000)",none,n/a,n/a,no,n/a (parameter-free),n/a,none,0.1099,ok,,,10000,40000
reviewer_fairness_v1,fifo_reinsertion,deployment_full_stream,native,n/a,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,128,object_slots,unit,0,10000,0,50000,0,50000,2350,47650,0.953,none_starts_empty,none,n/a,n/a,no,n/a (parameter-free),n/a,none,0.1099,ok,,,0,50000
reviewer_fairness_v1,fifo_reinsertion,primary_controlled_window,native,n/a,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,128,object_slots,unit,0,10000,10000,50000,10000,40000,1843,38157,0.953925,"processes_[0,10000)_then_scores_[10000,50000)",none,n/a,n/a,no,n/a (parameter-free),n/a,none,0.1099,ok,,,10000,40000
