experiment_protocol_version,protocol_id,condition,fraction,held_out_family,fold_id,capacity,trace,trace_sha256,history_start,history_end,score_start,score_end,history_requests,scored_requests,hits,misses,miss_ratio,train_decision_count,train_candidate_row_count,train_pair_count,validation_decision_count,validation_candidate_row_count,validation_top1,validation_mean_regret,validation_pairwise_accuracy,validation_mae,validation_rmse,seed,scalar_model_family,pairwise_label_source,model_path,model_sha256,train_runtime_seconds,eval_runtime_seconds,status,failure_reason
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.5,brightkite,cross_family_v1_brightkite,64,brightkite_50k,04c8cebb51742e7f192b6654e0e3029690a74b8ff494db771f0e132dc68d01de,0,10000,10000,50000,10000,40000,23973,16027,0.400675,299194,22082464,0,559,42528,0.005367,0.014311,,1.429119,1.752622,0,ridge,,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/brightkite/fraction_0.5/eviction_loss_scalar.pkl,d41d4f92d8145ce5ecd6b0447894ac1e13db05a6421c150abc1d0aeb52bd2555,67.3687,74.6032,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.5,brightkite,cross_family_v1_brightkite,128,brightkite_50k,04c8cebb51742e7f192b6654e0e3029690a74b8ff494db771f0e132dc68d01de,0,10000,10000,50000,10000,40000,24053,15947,0.398675,299194,22082464,0,559,42528,0.005367,0.014311,,1.429119,1.752622,0,ridge,,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/brightkite/fraction_0.5/eviction_loss_scalar.pkl,d41d4f92d8145ce5ecd6b0447894ac1e13db05a6421c150abc1d0aeb52bd2555,67.3687,365.0229,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.5,brightkite,cross_family_v1_brightkite,32,brightkite_50k,04c8cebb51742e7f192b6654e0e3029690a74b8ff494db771f0e132dc68d01de,0,10000,10000,50000,10000,40000,14700,25300,0.6325,299194,22082464,21474,559,42528,0.0,0.118068,0.895522,,,0,,regret,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/brightkite/fraction_0.5/eviction_loss_pairwise.pkl,797fb5da8bb1fb3b7ed4103238da1449d4aeb6470b964f7bfe114ec01f83f849,10.7114,30.577,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.5,brightkite,cross_family_v1_brightkite,64,brightkite_50k,04c8cebb51742e7f192b6654e0e3029690a74b8ff494db771f0e132dc68d01de,0,10000,10000,50000,10000,40000,14711,25289,0.632225,299194,22082464,21474,559,42528,0.0,0.118068,0.895522,,,0,,regret,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/brightkite/fraction_0.5/eviction_loss_pairwise.pkl,797fb5da8bb1fb3b7ed4103238da1449d4aeb6470b964f7bfe114ec01f83f849,10.7114,118.167,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.5,brightkite,cross_family_v1_brightkite,128,brightkite_50k,04c8cebb51742e7f192b6654e0e3029690a74b8ff494db771f0e132dc68d01de,0,10000,10000,50000,10000,40000,14741,25259,0.631475,299194,22082464,21474,559,42528,0.0,0.118068,0.895522,,,0,,regret,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/brightkite/fraction_0.5/eviction_loss_pairwise.pkl,797fb5da8bb1fb3b7ed4103238da1449d4aeb6470b964f7bfe114ec01f83f849,10.7114,586.1147,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.5,citibike,cross_family_v1_citibike,32,citibike_202401_50k,1ddab59d9dd9cd32ced3bf7409a2e2432cc6453cd06a6837670babb7f5d77130,0,10000,10000,50000,10000,40000,22461,17539,0.438475,251446,18505056,0,1454,107680,0.114168,0.008941,,0.712535,0.779252,0,hist_gb,,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/citibike/fraction_0.5/eviction_loss_scalar.pkl,eeaadc050dc6ed64528c81f07203ca8321118ef6bde489349013edfd5e8b5c9d,103.906,37.0704,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.5,citibike,cross_family_v1_citibike,64,citibike_202401_50k,1ddab59d9dd9cd32ced3bf7409a2e2432cc6453cd06a6837670babb7f5d77130,0,10000,10000,50000,10000,40000,23884,16116,0.4029,251446,18505056,0,1454,107680,0.114168,0.008941,,0.712535,0.779252,0,hist_gb,,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/citibike/fraction_0.5/eviction_loss_scalar.pkl,eeaadc050dc6ed64528c81f07203ca8321118ef6bde489349013edfd5e8b5c9d,103.906,143.9617,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.5,citibike,cross_family_v1_citibike,128,citibike_202401_50k,1ddab59d9dd9cd32ced3bf7409a2e2432cc6453cd06a6837670babb7f5d77130,0,10000,10000,50000,10000,40000,24414,15586,0.38965,251446,18505056,0,1454,107680,0.114168,0.008941,,0.712535,0.779252,0,hist_gb,,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/citibike/fraction_0.5/eviction_loss_scalar.pkl,eeaadc050dc6ed64528c81f07203ca8321118ef6bde489349013edfd5e8b5c9d,103.906,410.2064,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.5,citibike,cross_family_v1_citibike,32,citibike_202401_50k,1ddab59d9dd9cd32ced3bf7409a2e2432cc6453cd06a6837670babb7f5d77130,0,10000,10000,50000,10000,40000,6286,33714,0.84285,251446,18505056,25602,1454,107680,0.048831,0.001376,0.346154,,,0,,regret,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/citibike/fraction_0.5/eviction_loss_pairwise.pkl,670e20ebfd5ee10d03aaa69a222e0c9b96ec4bcb1dc88c05744dc0476f81c13f,9.6177,40.8893,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.5,citibike,cross_family_v1_citibike,64,citibike_202401_50k,1ddab59d9dd9cd32ced3bf7409a2e2432cc6453cd06a6837670babb7f5d77130,0,10000,10000,50000,10000,40000,6738,33262,0.83155,251446,18505056,25602,1454,107680,0.048831,0.001376,0.346154,,,0,,regret,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/citibike/fraction_0.5/eviction_loss_pairwise.pkl,670e20ebfd5ee10d03aaa69a222e0c9b96ec4bcb1dc88c05744dc0476f81c13f,9.6177,158.9559,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.5,citibike,cross_family_v1_citibike,128,citibike_202401_50k,1ddab59d9dd9cd32ced3bf7409a2e2432cc6453cd06a6837670babb7f5d77130,0,10000,10000,50000,10000,40000,7517,32483,0.812075,251446,18505056,25602,1454,107680,0.048831,0.001376,0.346154,,,0,,regret,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/citibike/fraction_0.5/eviction_loss_pairwise.pkl,670e20ebfd5ee10d03aaa69a222e0c9b96ec4bcb1dc88c05744dc0476f81c13f,9.6177,816.4733,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.5,cloudphysics,cross_family_v1_cloudphysics,32,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,0,10000,10000,50000,10000,40000,253,39747,0.993675,236584,17361568,0,856,60832,0.094626,0.163551,,0.999873,1.251092,0,random_forest,,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/cloudphysics/fraction_0.5/eviction_loss_scalar.pkl,96078c0993b20480bd5edc329f2e741f9aec0fef1fa126d9756a68b0166a3589,2183.6746,161.45,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.5,cloudphysics,cross_family_v1_cloudphysics,64,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,0,10000,10000,50000,10000,40000,600,39400,0.985,236584,17361568,0,856,60832,0.094626,0.163551,,0.999873,1.251092,0,random_forest,,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/cloudphysics/fraction_0.5/eviction_loss_scalar.pkl,96078c0993b20480bd5edc329f2e741f9aec0fef1fa126d9756a68b0166a3589,2183.6746,299.7573,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.5,cloudphysics,cross_family_v1_cloudphysics,128,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,0,10000,10000,50000,10000,40000,685,39315,0.982875,236584,17361568,0,856,60832,0.094626,0.163551,,0.999873,1.251092,0,random_forest,,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/cloudphysics/fraction_0.5/eviction_loss_scalar.pkl,96078c0993b20480bd5edc329f2e741f9aec0fef1fa126d9756a68b0166a3589,2183.6746,1023.0542,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.5,cloudphysics,cross_family_v1_cloudphysics,32,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,0,10000,10000,50000,10000,40000,4,39996,0.9999,236584,17361568,22238,856,60832,0.32243,0.625,0.920792,,,0,,regret,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/cloudphysics/fraction_0.5/eviction_loss_pairwise.pkl,9fad4d14fc63b22a40fc1247e7160cbbef93d22c652bc95b8b88c2634ef9a109,9.313,45.4322,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.5,cloudphysics,cross_family_v1_cloudphysics,64,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,0,10000,10000,50000,10000,40000,4,39996,0.9999,236584,17361568,22238,856,60832,0.32243,0.625,0.920792,,,0,,regret,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/cloudphysics/fraction_0.5/eviction_loss_pairwise.pkl,9fad4d14fc63b22a40fc1247e7160cbbef93d22c652bc95b8b88c2634ef9a109,9.313,178.1703,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.5,cloudphysics,cross_family_v1_cloudphysics,128,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,0,10000,10000,50000,10000,40000,27,39973,0.999325,236584,17361568,22238,856,60832,0.32243,0.625,0.920792,,,0,,regret,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/cloudphysics/fraction_0.5/eviction_loss_pairwise.pkl,9fad4d14fc63b22a40fc1247e7160cbbef93d22c652bc95b8b88c2634ef9a109,9.313,890.1102,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.5,metacdn,cross_family_v1_metacdn,32,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,0,10000,10000,50000,10000,40000,10581,29419,0.735475,252337,18497824,0,1139,84864,0.017559,0.006146,,0.789142,0.970062,0,hist_gb,,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/metacdn/fraction_0.5/eviction_loss_scalar.pkl,21bf6590163e9f6e44bf788358da77612823ddf9593c9932d2f2e93212aed1e0,106.3751,62.8758,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.5,metacdn,cross_family_v1_metacdn,64,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,0,10000,10000,50000,10000,40000,15239,24761,0.619025,252337,18497824,0,1139,84864,0.017559,0.006146,,0.789142,0.970062,0,hist_gb,,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/metacdn/fraction_0.5/eviction_loss_scalar.pkl,21bf6590163e9f6e44bf788358da77612823ddf9593c9932d2f2e93212aed1e0,106.3751,137.5873,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.5,metacdn,cross_family_v1_metacdn,128,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,0,10000,10000,50000,10000,40000,16269,23731,0.593275,252337,18497824,0,1139,84864,0.017559,0.006146,,0.789142,0.970062,0,hist_gb,,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/metacdn/fraction_0.5/eviction_loss_scalar.pkl,21bf6590163e9f6e44bf788358da77612823ddf9593c9932d2f2e93212aed1e0,106.3751,544.4594,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.5,metacdn,cross_family_v1_metacdn,32,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,0,10000,10000,50000,10000,40000,5626,34374,0.85935,252337,18497824,22014,1139,84864,0.012291,0.037752,0.955556,,,0,,regret,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/metacdn/fraction_0.5/eviction_loss_pairwise.pkl,010cdb4c752b29fd889e8dfa506334e56786d8eb97b778346dc9a4cf0199209e,9.253,38.7394,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.5,metacdn,cross_family_v1_metacdn,64,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,0,10000,10000,50000,10000,40000,5626,34374,0.85935,252337,18497824,22014,1139,84864,0.012291,0.037752,0.955556,,,0,,regret,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/metacdn/fraction_0.5/eviction_loss_pairwise.pkl,010cdb4c752b29fd889e8dfa506334e56786d8eb97b778346dc9a4cf0199209e,9.253,146.4421,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.5,metacdn,cross_family_v1_metacdn,128,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,0,10000,10000,50000,10000,40000,5630,34370,0.85925,252337,18497824,22014,1139,84864,0.012291,0.037752,0.955556,,,0,,regret,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/metacdn/fraction_0.5/eviction_loss_pairwise.pkl,010cdb4c752b29fd889e8dfa506334e56786d8eb97b778346dc9a4cf0199209e,9.253,699.4674,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.5,metakv,cross_family_v1_metakv,32,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,0,10000,10000,50000,10000,40000,9105,30895,0.772375,243233,17938080,0,1038,75264,0.017341,0.050096,,0.922681,1.147102,0,hist_gb,,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/metakv/fraction_0.5/eviction_loss_scalar.pkl,d8663a54709f22f62adf245efe4cfad9abff1e326376c3b3fbee199baec0a796,100.0209,121.1169,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.5,metakv,cross_family_v1_metakv,64,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,0,10000,10000,50000,10000,40000,9299,30701,0.767525,243233,17938080,0,1038,75264,0.017341,0.050096,,0.922681,1.147102,0,hist_gb,,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/metakv/fraction_0.5/eviction_loss_scalar.pkl,d8663a54709f22f62adf245efe4cfad9abff1e326376c3b3fbee199baec0a796,100.0209,221.1197,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.5,metakv,cross_family_v1_metakv,128,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,0,10000,10000,50000,10000,40000,9352,30648,0.7662,243233,17938080,0,1038,75264,0.017341,0.050096,,0.922681,1.147102,0,hist_gb,,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/metakv/fraction_0.5/eviction_loss_scalar.pkl,d8663a54709f22f62adf245efe4cfad9abff1e326376c3b3fbee199baec0a796,100.0209,808.3319,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.5,metakv,cross_family_v1_metakv,32,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,0,10000,10000,50000,10000,40000,7176,32824,0.8206,243233,17938080,23004,1038,75264,0.008671,0.072254,0.687075,,,0,,regret,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/metakv/fraction_0.5/eviction_loss_pairwise.pkl,908289499b56d91483daf4b43abedc5befbface39d479d6d25ca63df9eb4ac3c,8.8564,39.4084,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.5,metakv,cross_family_v1_metakv,64,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,0,10000,10000,50000,10000,40000,7188,32812,0.8203,243233,17938080,23004,1038,75264,0.008671,0.072254,0.687075,,,0,,regret,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/metakv/fraction_0.5/eviction_loss_pairwise.pkl,908289499b56d91483daf4b43abedc5befbface39d479d6d25ca63df9eb4ac3c,8.8564,157.2318,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.5,metakv,cross_family_v1_metakv,128,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,0,10000,10000,50000,10000,40000,7212,32788,0.8197,243233,17938080,23004,1038,75264,0.008671,0.072254,0.687075,,,0,,regret,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/metakv/fraction_0.5/eviction_loss_pairwise.pkl,908289499b56d91483daf4b43abedc5befbface39d479d6d25ca63df9eb4ac3c,8.8564,798.4463,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.5,twemcache,cross_family_v1_twemcache,32,twemcache_cluster26_sample100_50k,62df27062ce2595c843fd91e01d26c9783ff8f165f6b26e983696eda7ada0bb9,0,10000,10000,50000,10000,40000,8884,31116,0.7779,225277,16592320,0,1498,110752,0.32777,0.0,,0.805762,0.858493,0,random_forest,,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/twemcache/fraction_0.5/eviction_loss_scalar.pkl,2ad79298f673bba0ec232572098ab49e54b90718205bd85a8ebc02e83186ca5e,2083.4931,125.9256,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.5,twemcache,cross_family_v1_twemcache,64,twemcache_cluster26_sample100_50k,62df27062ce2595c843fd91e01d26c9783ff8f165f6b26e983696eda7ada0bb9,0,10000,10000,50000,10000,40000,11020,28980,0.7245,225277,16592320,0,1498,110752,0.32777,0.0,,0.805762,0.858493,0,random_forest,,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/twemcache/fraction_0.5/eviction_loss_scalar.pkl,2ad79298f673bba0ec232572098ab49e54b90718205bd85a8ebc02e83186ca5e,2083.4931,215.7693,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.5,twemcache,cross_family_v1_twemcache,128,twemcache_cluster26_sample100_50k,62df27062ce2595c843fd91e01d26c9783ff8f165f6b26e983696eda7ada0bb9,0,10000,10000,50000,10000,40000,11217,28783,0.719575,225277,16592320,0,1498,110752,0.32777,0.0,,0.805762,0.858493,0,random_forest,,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/twemcache/fraction_0.5/eviction_loss_scalar.pkl,2ad79298f673bba0ec232572098ab49e54b90718205bd85a8ebc02e83186ca5e,2083.4931,700.1168,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.5,twemcache,cross_family_v1_twemcache,32,twemcache_cluster26_sample100_50k,62df27062ce2595c843fd91e01d26c9783ff8f165f6b26e983696eda7ada0bb9,0,10000,10000,50000,10000,40000,1950,38050,0.95125,225277,16592320,24606,1498,110752,0.0,0.0,,,,0,,regret,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/twemcache/fraction_0.5/eviction_loss_pairwise.pkl,b40cb32e02f66ed23bb6da7680a5fc2bcaa91097b62f1c3c0fcab5c2463abd26,8.8072,43.5407,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.5,twemcache,cross_family_v1_twemcache,64,twemcache_cluster26_sample100_50k,62df27062ce2595c843fd91e01d26c9783ff8f165f6b26e983696eda7ada0bb9,0,10000,10000,50000,10000,40000,2074,37926,0.94815,225277,16592320,24606,1498,110752,0.0,0.0,,,,0,,regret,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/twemcache/fraction_0.5/eviction_loss_pairwise.pkl,b40cb32e02f66ed23bb6da7680a5fc2bcaa91097b62f1c3c0fcab5c2463abd26,8.8072,165.1981,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.5,twemcache,cross_family_v1_twemcache,128,twemcache_cluster26_sample100_50k,62df27062ce2595c843fd91e01d26c9783ff8f165f6b26e983696eda7ada0bb9,0,10000,10000,50000,10000,40000,2327,37673,0.941825,225277,16592320,24606,1498,110752,0.0,0.0,,,,0,,regret,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/twemcache/fraction_0.5/eviction_loss_pairwise.pkl,b40cb32e02f66ed23bb6da7680a5fc2bcaa91097b62f1c3c0fcab5c2463abd26,8.8072,788.2432,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.5,wiki2018,cross_family_v1_wiki2018,32,wiki2018_pageviews_en_50k,3813084bebfcf463ac22a685494b46aea45aded55d314411c9fbb058b5d67608,0,10000,10000,50000,10000,40000,0,40000,1.0,252235,18509760,0,499,36704,0.014028,0.04008,,1.296815,1.567345,0,hist_gb,,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/wiki2018/fraction_0.5/eviction_loss_scalar.pkl,b3f41f8bb5ffb93dd08144078c07a99e618ad6c53554ebf0ae3e5f86931cf4c3,111.0259,84.0181,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.5,wiki2018,cross_family_v1_wiki2018,64,wiki2018_pageviews_en_50k,3813084bebfcf463ac22a685494b46aea45aded55d314411c9fbb058b5d67608,0,10000,10000,50000,10000,40000,0,40000,1.0,252235,18509760,0,499,36704,0.014028,0.04008,,1.296815,1.567345,0,hist_gb,,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/wiki2018/fraction_0.5/eviction_loss_scalar.pkl,b3f41f8bb5ffb93dd08144078c07a99e618ad6c53554ebf0ae3e5f86931cf4c3,111.0259,291.7462,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_scalar,0.5,wiki2018,cross_family_v1_wiki2018,128,wiki2018_pageviews_en_50k,3813084bebfcf463ac22a685494b46aea45aded55d314411c9fbb058b5d67608,0,10000,10000,50000,10000,40000,0,40000,1.0,252235,18509760,0,499,36704,0.014028,0.04008,,1.296815,1.567345,0,hist_gb,,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/wiki2018/fraction_0.5/eviction_loss_scalar.pkl,b3f41f8bb5ffb93dd08144078c07a99e618ad6c53554ebf0ae3e5f86931cf4c3,111.0259,915.0946,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.5,wiki2018,cross_family_v1_wiki2018,32,wiki2018_pageviews_en_50k,3813084bebfcf463ac22a685494b46aea45aded55d314411c9fbb058b5d67608,0,10000,10000,50000,10000,40000,0,40000,1.0,252235,18509760,27849,499,36704,0.02004,0.254509,0.741176,,,0,,regret,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/wiki2018/fraction_0.5/eviction_loss_pairwise.pkl,e41ce468b7cafa4f3f2fecc6ebe76533a1686a7b7732ad5b28b328c7e54ae8aa,9.9402,44.2281,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.5,wiki2018,cross_family_v1_wiki2018,64,wiki2018_pageviews_en_50k,3813084bebfcf463ac22a685494b46aea45aded55d314411c9fbb058b5d67608,0,10000,10000,50000,10000,40000,0,40000,1.0,252235,18509760,27849,499,36704,0.02004,0.254509,0.741176,,,0,,regret,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/wiki2018/fraction_0.5/eviction_loss_pairwise.pkl,e41ce468b7cafa4f3f2fecc6ebe76533a1686a7b7732ad5b28b328c7e54ae8aa,9.9402,171.3574,ok,
reviewer_fairness_v1,supervision_objective_learning_curve_v1,eviction_loss_pairwise,0.5,wiki2018,cross_family_v1_wiki2018,128,wiki2018_pageviews_en_50k,3813084bebfcf463ac22a685494b46aea45aded55d314411c9fbb058b5d67608,0,10000,10000,50000,10000,40000,0,40000,1.0,252235,18509760,27849,499,36704,0.02004,0.254509,0.741176,,,0,,regret,/home/soroush/Augmented-caching-kbs-second-revision/models/supervision_objective_learning_curve_v1/wiki2018/fraction_0.5/eviction_loss_pairwise.pkl,e41ce468b7cafa4f3f2fecc6ebe76533a1686a7b7732ad5b28b328c7e54ae8aa,9.9402,828.9584,ok,
