example_id,decision_step,branch_id,method,gold_branch_id,baseline_pick_branch_id,expanded_pick_branch_id,baseline_correct,target_expand_value,target_expand_delta,target_expand_better_than_baseline,target_expand_approx_from_future_observation,split,raw_score,depth,expansions,verifications,remaining_budget,post_verify_score,score_delta,survived_pruning_steps
fixed_width_beam::ep55,3,1,fixed_width_beam,1,2,2,0,0.0,0.0,0,1,train,0.8636279729439734,5.0,4.0,0.0,4.0,0.8636279729439734,0.0,3.0
fixed_width_beam::ep55,3,2,fixed_width_beam,1,2,1,0,1.0,1.0,1,1,train,0.7769397223550726,7.0,4.0,1.0,4.0,0.7769397223550726,0.0914397741738946,3.0
fixed_width_beam::ep55,3,4,fixed_width_beam,1,2,2,0,0.0,0.0,0,1,train,0.3723391374689039,8.0,4.0,0.0,4.0,0.3723391374689039,0.0,3.0
fixed_width_beam::ep55,4,2,fixed_width_beam,1,1,1,1,1.0,0.0,0,1,train,1.0,8.0,5.0,2.0,3.0,1.0,0.0,4.0
fixed_width_beam::ep55,4,1,fixed_width_beam,1,1,2,1,0.0,-1.0,0,1,train,1.0,9.0,5.0,1.0,3.0,1.0,0.062117098922833236,4.0
fixed_width_beam::ep55,4,4,fixed_width_beam,1,1,1,1,1.0,0.0,0,1,train,1.0,6.0,5.0,1.0,3.0,1.0,0.11048328858362577,4.0
fixed_width_beam::ep55,4,1,fixed_width_beam,1,1,2,1,0.0,-1.0,0,1,train,0.8636279729439734,6.0,5.0,0.0,3.0,0.8636279729439734,0.0,4.0
fixed_width_beam::ep55,4,2,fixed_width_beam,1,1,1,1,1.0,0.0,0,1,train,0.8955230870022908,8.0,5.0,2.0,3.0,0.8955230870022908,0.11858336464721819,4.0
fixed_width_beam::ep55,4,4,fixed_width_beam,1,1,1,1,1.0,0.0,0,1,train,0.3723391374689039,9.0,5.0,0.0,3.0,0.3723391374689039,0.0,4.0
fixed_width_beam::ep55,5,1,fixed_width_beam,1,1,4,1,0.0,-1.0,0,1,train,1.0,10.0,6.0,1.0,2.0,1.0,0.0,5.0
fixed_width_beam::ep55,5,2,fixed_width_beam,1,1,1,1,1.0,0.0,0,1,train,0.9606689347882237,9.0,6.0,2.0,2.0,0.9606689347882237,-0.03933106521177632,5.0
fixed_width_beam::ep55,5,4,fixed_width_beam,1,1,1,1,1.0,0.0,0,1,train,1.0,7.0,6.0,2.0,2.0,1.0,0.0,5.0
fixed_width_beam::ep55,5,2,fixed_width_beam,1,1,1,1,1.0,0.0,0,1,train,0.8600344882313304,9.0,6.0,2.0,2.0,0.8600344882313304,-0.03548859877096033,5.0
fixed_width_beam::ep55,5,1,fixed_width_beam,1,1,4,1,0.0,-1.0,0,1,train,0.8636279729439734,7.0,6.0,0.0,2.0,0.8636279729439734,0.0,5.0
fixed_width_beam::ep55,5,4,fixed_width_beam,1,1,1,1,1.0,0.0,0,1,train,0.3723391374689039,10.0,6.0,0.0,2.0,0.3723391374689039,0.0,5.0
fixed_width_beam::ep55,6,1,fixed_width_beam,1,1,2,1,0.0,-1.0,0,1,train,1.0,11.0,7.0,2.0,1.0,1.0,0.0,6.0
fixed_width_beam::ep55,6,4,fixed_width_beam,1,1,1,1,1.0,0.0,0,1,train,0.9182076537995139,8.0,7.0,3.0,1.0,0.9182076537995139,-0.08179234620048614,6.0
fixed_width_beam::ep55,6,2,fixed_width_beam,1,1,1,1,1.0,0.0,0,1,train,1.0,10.0,7.0,2.0,1.0,1.0,0.03933106521177632,6.0
fixed_width_beam::ep55,6,1,fixed_width_beam,1,1,2,1,0.0,-1.0,0,1,train,0.8636279729439734,8.0,7.0,0.0,1.0,0.8636279729439734,0.0,6.0
fixed_width_beam::ep55,6,2,fixed_width_beam,1,1,1,1,1.0,0.0,0,1,train,0.9164482350260355,10.0,7.0,2.0,1.0,0.9164482350260355,0.05641374679470501,6.0
fixed_width_beam::ep55,6,4,fixed_width_beam,1,1,1,1,1.0,0.0,0,1,train,0.3723391374689039,11.0,7.0,0.0,1.0,0.3723391374689039,0.0,6.0
fixed_width_beam::ep55,7,1,fixed_width_beam,1,2,1,0,1.0,1.0,1,1,train,0.9305618683990217,12.0,8.0,3.0,0.0,0.9305618683990217,-0.06943813160097834,7.0
fixed_width_beam::ep55,7,2,fixed_width_beam,1,2,2,0,0.0,0.0,0,1,train,0.9882337273375643,11.0,8.0,2.0,0.0,0.9882337273375643,-0.011766272662435684,7.0
fixed_width_beam::ep55,7,4,fixed_width_beam,1,2,2,0,0.0,0.0,0,1,train,0.8848868927100058,9.0,8.0,3.0,0.0,0.8848868927100058,-0.0333207610895081,7.0
fixed_width_beam::ep55,7,2,fixed_width_beam,1,2,2,0,0.0,0.0,0,1,train,1.0,11.0,8.0,2.0,0.0,1.0,0.08355176497396455,7.0
fixed_width_beam::ep55,7,1,fixed_width_beam,1,2,1,0,1.0,1.0,1,1,train,1.0,9.0,8.0,1.0,0.0,1.0,0.13637202705602658,7.0
fixed_width_beam::ep55,7,4,fixed_width_beam,1,2,2,0,0.0,0.0,0,1,train,0.4735990918393261,12.0,8.0,1.0,0.0,0.4735990918393261,0.10125995437042218,7.0
fixed_width_beam::ep56,0,0,fixed_width_beam,0,0,4,1,0.0,-1.0,0,1,train,0.9358956700086932,5.0,1.0,0.0,7.0,0.9358956700086932,0.0,0.0
fixed_width_beam::ep56,0,4,fixed_width_beam,0,0,4,1,0.0,-1.0,0,1,train,0.92035134911817,3.0,1.0,1.0,7.0,0.92035134911817,0.08715262792345257,0.0
fixed_width_beam::ep56,0,1,fixed_width_beam,0,0,0,1,1.0,0.0,0,1,train,0.4076242890063404,3.0,1.0,0.0,7.0,0.4076242890063404,0.0,0.0
fixed_width_beam::ep56,0,1,fixed_width_beam,0,0,0,1,1.0,0.0,0,1,train,0.8187028956039359,5.0,1.0,1.0,7.0,0.8187028956039359,0.059616344853819614,0.0
fixed_width_beam::ep56,0,2,fixed_width_beam,0,0,0,1,1.0,0.0,0,1,train,0.8273528990561838,4.0,1.0,1.0,7.0,0.8273528990561838,0.09023542586814881,0.0
fixed_width_beam::ep56,0,0,fixed_width_beam,0,0,4,1,0.0,-1.0,0,1,train,0.1926829802520973,2.0,1.0,0.0,7.0,0.1926829802520973,0.0,0.0
fixed_width_beam::ep56,1,0,fixed_width_beam,0,4,4,0,0.0,0.0,0,1,train,0.8408428269701128,6.0,2.0,1.0,6.0,0.8408428269701128,-0.09505284303858041,1.0
fixed_width_beam::ep56,1,4,fixed_width_beam,0,4,4,0,0.0,0.0,0,1,train,1.0,4.0,2.0,1.0,6.0,1.0,0.07964865088183004,1.0
fixed_width_beam::ep56,1,1,fixed_width_beam,0,4,4,0,0.0,0.0,0,1,train,0.4076242890063404,4.0,2.0,0.0,6.0,0.4076242890063404,0.0,1.0
fixed_width_beam::ep56,1,2,fixed_width_beam,0,4,4,0,0.0,0.0,0,1,train,0.8378308375584649,5.0,2.0,1.0,6.0,0.8378308375584649,0.01047793850228107,1.0
fixed_width_beam::ep56,1,1,fixed_width_beam,0,4,4,0,0.0,0.0,0,1,train,0.8594776928920992,6.0,2.0,1.0,6.0,0.8594776928920992,0.040774797288163245,1.0
fixed_width_beam::ep56,1,0,fixed_width_beam,0,4,4,0,0.0,0.0,0,1,train,0.1926829802520973,3.0,2.0,0.0,6.0,0.1926829802520973,0.0,1.0
fixed_width_beam::ep56,2,4,fixed_width_beam,0,4,4,0,0.0,0.0,0,1,train,1.0,5.0,3.0,2.0,5.0,1.0,0.0,2.0
fixed_width_beam::ep56,2,0,fixed_width_beam,0,4,4,0,0.0,0.0,0,1,train,0.9365752664934035,7.0,3.0,1.0,5.0,0.9365752664934035,0.09573243952329069,2.0
fixed_width_beam::ep56,2,1,fixed_width_beam,0,4,4,0,0.0,0.0,0,1,train,0.41834065221962713,5.0,3.0,1.0,5.0,0.41834065221962713,0.010716363213286728,2.0
fixed_width_beam::ep56,2,1,fixed_width_beam,0,4,4,0,0.0,0.0,0,1,train,0.8101809524660325,7.0,3.0,2.0,5.0,0.8101809524660325,-0.04929674042606669,2.0
fixed_width_beam::ep56,2,2,fixed_width_beam,0,4,4,0,0.0,0.0,0,1,train,0.7626673406599641,6.0,3.0,2.0,5.0,0.7626673406599641,-0.07516349689850077,2.0
fixed_width_beam::ep56,2,0,fixed_width_beam,0,4,4,0,0.0,0.0,0,1,train,0.1926829802520973,4.0,3.0,0.0,5.0,0.1926829802520973,0.0,2.0
fixed_width_beam::ep56,3,4,fixed_width_beam,0,4,4,0,0.0,0.0,0,1,train,1.0,6.0,4.0,3.0,4.0,1.0,0.0,3.0
fixed_width_beam::ep56,3,0,fixed_width_beam,0,4,4,0,0.0,0.0,0,1,train,0.9280986086276399,8.0,4.0,1.0,4.0,0.9280986086276399,-0.00847665786576357,3.0
fixed_width_beam::ep56,3,1,fixed_width_beam,0,4,4,0,0.0,0.0,0,1,train,0.6021038889444557,6.0,4.0,1.0,4.0,0.6021038889444557,0.18376323672482853,3.0
fixed_width_beam::ep56,3,1,fixed_width_beam,0,4,4,0,0.0,0.0,0,1,train,0.7828592936738337,8.0,4.0,3.0,4.0,0.7828592936738337,-0.027321658792198833,3.0
fixed_width_beam::ep56,3,2,fixed_width_beam,0,4,4,0,0.0,0.0,0,1,train,0.8958911481009282,7.0,4.0,2.0,4.0,0.8958911481009282,0.13322380744096407,3.0
fixed_width_beam::ep56,3,0,fixed_width_beam,0,4,4,0,0.0,0.0,0,1,train,0.1926829802520973,5.0,4.0,0.0,4.0,0.1926829802520973,0.0,3.0
fixed_width_beam::ep56,4,4,fixed_width_beam,0,0,0,1,1.0,0.0,0,1,train,1.0,7.0,5.0,4.0,3.0,1.0,0.0,4.0
fixed_width_beam::ep56,4,0,fixed_width_beam,0,0,4,1,0.0,-1.0,0,1,train,1.0,9.0,5.0,1.0,3.0,1.0,0.07190139137236007,4.0
fixed_width_beam::ep56,4,1,fixed_width_beam,0,0,0,1,1.0,0.0,0,1,train,0.6889027054009493,7.0,5.0,2.0,3.0,0.6889027054009493,0.08679881645649368,4.0
fixed_width_beam::ep56,4,2,fixed_width_beam,0,0,0,1,1.0,0.0,0,1,train,0.8209634564642293,8.0,5.0,3.0,3.0,0.8209634564642293,-0.07492769163669888,4.0
fixed_width_beam::ep56,4,1,fixed_width_beam,0,0,0,1,1.0,0.0,0,1,train,0.6858491972009217,9.0,5.0,4.0,3.0,0.6858491972009217,-0.09701009647291192,4.0
fixed_width_beam::ep56,4,0,fixed_width_beam,0,0,4,1,0.0,-1.0,0,1,train,0.15405909764927478,6.0,5.0,1.0,3.0,0.15405909764927478,-0.03862388260282251,4.0
fixed_width_beam::ep56,5,0,fixed_width_beam,0,0,4,1,0.0,-1.0,0,1,train,1.0,10.0,6.0,1.0,2.0,1.0,0.0,5.0
fixed_width_beam::ep56,5,4,fixed_width_beam,0,0,0,1,1.0,0.0,0,1,train,1.0,8.0,6.0,4.0,2.0,1.0,0.0,5.0
fixed_width_beam::ep56,5,1,fixed_width_beam,0,0,0,1,1.0,0.0,0,1,train,0.8205608438690721,8.0,6.0,3.0,2.0,0.8205608438690721,0.1316581384681228,5.0
fixed_width_beam::ep56,5,2,fixed_width_beam,0,0,0,1,1.0,0.0,0,1,train,0.9791624956184893,9.0,6.0,3.0,2.0,0.9791624956184893,0.15819903915426003,5.0
fixed_width_beam::ep56,5,1,fixed_width_beam,0,0,0,1,1.0,0.0,0,1,train,0.7132327902501916,10.0,6.0,4.0,2.0,0.7132327902501916,0.02738359304926985,5.0
fixed_width_beam::ep56,5,0,fixed_width_beam,0,0,4,1,0.0,-1.0,0,1,train,0.13321780785644538,7.0,6.0,2.0,2.0,0.13321780785644538,-0.0208412897928294,5.0
fixed_width_beam::ep56,6,0,fixed_width_beam,0,2,2,0,0.0,0.0,0,1,train,0.949637061327043,11.0,7.0,1.0,1.0,0.949637061327043,-0.05036293867295705,6.0
fixed_width_beam::ep56,6,4,fixed_width_beam,0,2,2,0,0.0,0.0,0,1,train,1.0,9.0,7.0,4.0,1.0,1.0,0.0,6.0
fixed_width_beam::ep56,6,1,fixed_width_beam,0,2,2,0,0.0,0.0,0,1,train,0.7954720942281102,9.0,7.0,4.0,1.0,0.7954720942281102,-0.02508874964096197,6.0
fixed_width_beam::ep56,6,2,fixed_width_beam,0,2,2,0,0.0,0.0,0,1,train,1.0,10.0,7.0,3.0,1.0,1.0,0.020837504381510663,6.0
fixed_width_beam::ep56,6,1,fixed_width_beam,0,2,2,0,0.0,0.0,0,1,train,0.6329660735133286,11.0,7.0,4.0,1.0,0.6329660735133286,-0.08026671673686303,6.0
fixed_width_beam::ep56,6,0,fixed_width_beam,0,2,2,0,0.0,0.0,0,1,train,0.05671428055621483,8.0,7.0,2.0,1.0,0.05671428055621483,-0.07650352730023055,6.0
fixed_width_beam::ep56,7,4,fixed_width_beam,0,0,0,1,1.0,0.0,0,0,train,1.0,10.0,8.0,4.0,0.0,1.0,0.0,7.0
fixed_width_beam::ep56,7,0,fixed_width_beam,0,0,0,1,1.0,0.0,0,0,train,1.0,12.0,8.0,2.0,0.0,1.0,0.05036293867295705,7.0
fixed_width_beam::ep56,7,1,fixed_width_beam,0,0,0,1,1.0,0.0,0,1,train,0.7429010368865991,10.0,8.0,4.0,0.0,0.7429010368865991,-0.05257105734151102,7.0
fixed_width_beam::ep56,7,2,fixed_width_beam,0,0,0,1,1.0,0.0,0,0,train,1.0,11.0,8.0,3.0,0.0,1.0,0.0,7.0
fixed_width_beam::ep56,7,1,fixed_width_beam,0,0,0,1,1.0,0.0,0,1,train,0.8011179743758093,12.0,8.0,4.0,0.0,0.8011179743758093,0.16815190086248077,7.0
fixed_width_beam::ep56,7,3,fixed_width_beam,0,0,0,1,1.0,0.0,0,0,train,0.1853179056938062,3.0,1.0,1.0,0.0,0.1853179056938062,0.09527060541271679,7.0
fixed_width_beam::ep57,0,4,fixed_width_beam,3,4,4,0,0.0,0.0,0,1,train,0.9728188471493924,3.0,1.0,0.0,7.0,0.9728188471493924,0.0,0.0
fixed_width_beam::ep57,0,2,fixed_width_beam,3,4,4,0,0.0,0.0,0,1,train,0.7284293571770829,2.0,1.0,0.0,7.0,0.7284293571770829,0.0,0.0
fixed_width_beam::ep57,0,1,fixed_width_beam,3,4,4,0,0.0,0.0,0,1,train,0.48836665815663405,4.0,1.0,0.0,7.0,0.48836665815663405,0.0,0.0
fixed_width_beam::ep57,0,3,fixed_width_beam,3,4,4,0,0.0,0.0,0,1,train,0.798745792894246,4.0,1.0,0.0,7.0,0.798745792894246,0.0,0.0
fixed_width_beam::ep57,0,0,fixed_width_beam,3,4,4,0,0.0,0.0,0,1,train,0.7064541400013116,4.0,1.0,1.0,7.0,0.7064541400013116,0.021036454204564348,0.0
fixed_width_beam::ep57,0,2,fixed_width_beam,3,4,4,0,0.0,0.0,0,1,train,0.5068069985571427,2.0,1.0,1.0,7.0,0.5068069985571427,-0.051066910830040446,0.0
fixed_width_beam::ep57,1,4,fixed_width_beam,3,4,4,0,0.0,0.0,0,1,train,1.0,4.0,2.0,1.0,6.0,1.0,0.027181152850607626,1.0
fixed_width_beam::ep57,1,2,fixed_width_beam,3,4,4,0,0.0,0.0,0,1,train,0.7284293571770829,3.0,2.0,0.0,6.0,0.7284293571770829,0.0,1.0
fixed_width_beam::ep57,1,1,fixed_width_beam,3,4,4,0,0.0,0.0,0,1,train,0.5437609497782308,5.0,2.0,1.0,6.0,0.5437609497782308,0.0553942916215967,1.0
fixed_width_beam::ep57,1,3,fixed_width_beam,3,4,3,0,1.0,1.0,1,1,train,0.8762388193552118,5.0,2.0,1.0,6.0,0.8762388193552118,0.07749302646096579,1.0
fixed_width_beam::ep57,1,0,fixed_width_beam,3,4,4,0,0.0,0.0,0,1,train,0.7480191895128527,5.0,2.0,1.0,6.0,0.7480191895128527,0.04156504951154116,1.0
fixed_width_beam::ep57,1,2,fixed_width_beam,3,4,4,0,0.0,0.0,0,1,train,0.49193070490053553,3.0,2.0,1.0,6.0,0.49193070490053553,-0.014876293656607198,1.0
fixed_width_beam::ep57,2,4,fixed_width_beam,3,3,3,1,1.0,0.0,0,1,train,1.0,5.0,3.0,2.0,5.0,1.0,0.0,2.0
fixed_width_beam::ep57,2,2,fixed_width_beam,3,3,3,1,1.0,0.0,0,1,train,0.8430494636142611,4.0,3.0,1.0,5.0,0.8430494636142611,0.11462010643717824,2.0
fixed_width_beam::ep57,2,1,fixed_width_beam,3,3,3,1,1.0,0.0,0,1,train,0.5598784667973793,6.0,3.0,1.0,5.0,0.5598784667973793,0.016117517019148542,2.0
fixed_width_beam::ep57,2,3,fixed_width_beam,3,3,3,1,1.0,0.0,0,1,train,1.0,6.0,3.0,1.0,5.0,1.0,0.12376118064478825,2.0
fixed_width_beam::ep57,2,0,fixed_width_beam,3,3,3,1,1.0,0.0,0,1,train,0.7122956713134877,6.0,3.0,1.0,5.0,0.7122956713134877,-0.035723518199365034,2.0
fixed_width_beam::ep57,2,2,fixed_width_beam,3,3,3,1,1.0,0.0,0,1,train,0.44712744817700234,4.0,3.0,2.0,5.0,0.44712744817700234,-0.04480325672353319,2.0
fixed_width_beam::ep57,3,4,fixed_width_beam,3,3,3,1,1.0,0.0,0,1,train,1.0,6.0,4.0,3.0,4.0,1.0,0.0,3.0
fixed_width_beam::ep57,3,2,fixed_width_beam,3,3,3,1,1.0,0.0,0,1,train,0.8241660547402033,5.0,4.0,1.0,4.0,0.8241660547402033,-0.018883408874057817,3.0
fixed_width_beam::ep57,3,1,fixed_width_beam,3,3,3,1,1.0,0.0,0,1,train,0.6435071955197846,7.0,4.0,1.0,4.0,0.6435071955197846,0.08362872872240534,3.0
fixed_width_beam::ep57,3,3,fixed_width_beam,3,3,3,1,1.0,0.0,0,1,train,1.0,7.0,4.0,1.0,4.0,1.0,0.0,3.0
fixed_width_beam::ep57,3,0,fixed_width_beam,3,3,3,1,1.0,0.0,0,1,train,0.7503529602220247,7.0,4.0,2.0,4.0,0.7503529602220247,0.03805728890853699,3.0
fixed_width_beam::ep57,3,2,fixed_width_beam,3,3,3,1,1.0,0.0,0,1,train,0.4456443189129308,5.0,4.0,3.0,4.0,0.4456443189129308,-0.0014831292640715144,3.0
fixed_width_beam::ep57,4,4,fixed_width_beam,3,3,3,1,1.0,0.0,0,1,train,1.0,7.0,5.0,4.0,3.0,1.0,0.0,4.0
fixed_width_beam::ep57,4,2,fixed_width_beam,3,3,3,1,1.0,0.0,0,1,train,0.9145148057488757,6.0,5.0,1.0,3.0,0.9145148057488757,0.09034875100867235,4.0
fixed_width_beam::ep57,4,1,fixed_width_beam,3,3,3,1,1.0,0.0,0,1,train,0.7791010869482714,8.0,5.0,2.0,3.0,0.7791010869482714,0.13559389142848677,4.0
fixed_width_beam::ep57,4,3,fixed_width_beam,3,3,3,1,1.0,0.0,0,1,train,1.0,8.0,5.0,1.0,3.0,1.0,0.0,4.0
fixed_width_beam::ep57,4,0,fixed_width_beam,3,3,0,1,0.0,-1.0,0,1,train,0.8999255346563985,8.0,5.0,2.0,3.0,0.8999255346563985,0.14957257443437377,4.0
fixed_width_beam::ep57,4,2,fixed_width_beam,3,3,3,1,1.0,0.0,0,1,train,0.5775434195874829,6.0,5.0,3.0,3.0,0.5775434195874829,0.13189910067455207,4.0
fixed_width_beam::ep57,5,4,fixed_width_beam,3,0,0,0,0.0,0.0,0,1,train,0.9544694575573467,8.0,6.0,5.0,2.0,0.9544694575573467,-0.04553054244265331,5.0
fixed_width_beam::ep57,5,2,fixed_width_beam,3,0,0,0,0.0,0.0,0,1,train,0.9898121644348037,7.0,6.0,2.0,2.0,0.9898121644348037,0.07529735868592802,5.0
fixed_width_beam::ep57,5,1,fixed_width_beam,3,0,0,0,0.0,0.0,0,1,train,0.9467939218065221,9.0,6.0,3.0,2.0,0.9467939218065221,0.1676928348582507,5.0
fixed_width_beam::ep57,5,3,fixed_width_beam,3,0,0,0,0.0,0.0,0,1,train,1.0,9.0,6.0,1.0,2.0,1.0,0.0,5.0
fixed_width_beam::ep57,5,0,fixed_width_beam,3,0,0,0,0.0,0.0,0,1,train,1.0,9.0,6.0,3.0,2.0,1.0,0.10007446534360154,5.0
fixed_width_beam::ep57,5,2,fixed_width_beam,3,0,0,0,0.0,0.0,0,1,train,0.498830086792061,7.0,6.0,3.0,2.0,0.498830086792061,-0.07871333279542192,5.0
fixed_width_beam::ep57,6,2,fixed_width_beam,3,0,0,0,0.0,0.0,0,1,train,1.0,8.0,7.0,2.0,1.0,1.0,0.010187835565196313,6.0
fixed_width_beam::ep57,6,4,fixed_width_beam,3,0,0,0,0.0,0.0,0,1,train,0.9526406554141708,9.0,7.0,6.0,1.0,0.9526406554141708,-0.0018288021431759338,6.0
fixed_width_beam::ep57,6,1,fixed_width_beam,3,0,0,0,0.0,0.0,0,1,train,1.0,10.0,7.0,3.0,1.0,1.0,0.05320607819347789,6.0
fixed_width_beam::ep57,6,0,fixed_width_beam,3,0,0,0,0.0,0.0,0,1,train,1.0,10.0,7.0,3.0,1.0,1.0,0.0,6.0
fixed_width_beam::ep57,6,3,fixed_width_beam,3,0,0,0,0.0,0.0,0,1,train,0.9526464058253351,10.0,7.0,2.0,1.0,0.9526464058253351,-0.04735359417466489,6.0
fixed_width_beam::ep57,6,2,fixed_width_beam,3,0,0,0,0.0,0.0,0,1,train,0.6858173692854753,8.0,7.0,3.0,1.0,0.6858173692854753,0.18698728249341434,6.0
fixed_width_beam::ep57,7,1,fixed_width_beam,3,0,0,0,0.0,0.0,0,0,train,0.9032770117020036,11.0,8.0,3.0,0.0,0.9032770117020036,-0.09672298829799642,7.0
fixed_width_beam::ep57,7,2,fixed_width_beam,3,0,0,0,0.0,0.0,0,1,train,1.0,9.0,8.0,3.0,0.0,1.0,0.0,7.0
fixed_width_beam::ep57,7,4,fixed_width_beam,3,0,0,0,0.0,0.0,0,0,train,0.892339684641573,10.0,8.0,6.0,0.0,0.892339684641573,-0.06030097077259777,7.0
fixed_width_beam::ep57,7,0,fixed_width_beam,3,0,0,0,0.0,0.0,0,0,train,1.0,11.0,8.0,3.0,0.0,1.0,0.0,7.0
fixed_width_beam::ep57,7,3,fixed_width_beam,3,0,0,0,0.0,0.0,0,0,train,0.8770890858574046,11.0,8.0,2.0,0.0,0.8770890858574046,-0.07555731996793047,7.0
fixed_width_beam::ep57,7,2,fixed_width_beam,3,0,0,0,0.0,0.0,0,1,train,0.7398858561867384,9.0,8.0,4.0,0.0,0.7398858561867384,0.05406848690126309,7.0
fixed_width_beam::ep58,0,2,fixed_width_beam,4,2,2,0,0.0,0.0,0,1,val,0.9906780019630629,3.0,1.0,0.0,7.0,0.9906780019630629,0.0,0.0
fixed_width_beam::ep58,0,1,fixed_width_beam,4,2,2,0,0.0,0.0,0,1,val,0.7437182870046443,3.0,1.0,1.0,7.0,0.7437182870046443,-0.010414972855346094,0.0
fixed_width_beam::ep58,0,4,fixed_width_beam,4,2,2,0,0.0,0.0,0,1,val,0.5626778652599979,4.0,1.0,1.0,7.0,0.5626778652599979,0.0013206191807045853,0.0
fixed_width_beam::ep58,0,2,fixed_width_beam,4,2,2,0,0.0,0.0,0,1,val,0.9195464096136572,3.0,1.0,1.0,7.0,0.9195464096136572,0.13864933635169208,0.0
fixed_width_beam::ep58,0,4,fixed_width_beam,4,2,2,0,0.0,0.0,0,1,val,0.7021772789655105,4.0,1.0,0.0,7.0,0.7021772789655105,0.0,0.0
fixed_width_beam::ep58,0,1,fixed_width_beam,4,2,2,0,0.0,0.0,0,1,val,0.3955133400936244,2.0,1.0,0.0,7.0,0.3955133400936244,0.0,0.0
fixed_width_beam::ep58,1,2,fixed_width_beam,4,2,2,0,0.0,0.0,0,1,val,0.9906780019630629,4.0,2.0,0.0,6.0,0.9906780019630629,0.0,1.0
fixed_width_beam::ep58,1,1,fixed_width_beam,4,2,2,0,0.0,0.0,0,1,val,0.6787234724566553,4.0,2.0,2.0,6.0,0.6787234724566553,-0.06499481454798894,1.0
fixed_width_beam::ep58,1,4,fixed_width_beam,4,2,2,0,0.0,0.0,0,1,val,0.47133025688362257,5.0,2.0,1.0,6.0,0.47133025688362257,-0.09134760837637529,1.0
fixed_width_beam::ep58,1,2,fixed_width_beam,4,2,2,0,0.0,0.0,0,1,val,1.0,4.0,2.0,1.0,6.0,1.0,0.08045359038634281,1.0
fixed_width_beam::ep58,1,4,fixed_width_beam,4,2,2,0,0.0,0.0,0,1,val,0.7021772789655105,5.0,2.0,0.0,6.0,0.7021772789655105,0.0,1.0
fixed_width_beam::ep58,1,1,fixed_width_beam,4,2,2,0,0.0,0.0,0,1,val,0.39088350344037764,3.0,2.0,1.0,6.0,0.39088350344037764,-0.004629836653246733,1.0
fixed_width_beam::ep58,2,2,fixed_width_beam,4,2,2,0,0.0,0.0,0,1,val,0.9906780019630629,5.0,3.0,0.0,5.0,0.9906780019630629,0.0,2.0
fixed_width_beam::ep58,2,1,fixed_width_beam,4,2,2,0,0.0,0.0,0,1,val,0.8011113829183434,5.0,3.0,2.0,5.0,0.8011113829183434,0.12238791046168807,2.0
fixed_width_beam::ep58,2,0,fixed_width_beam,4,2,2,0,0.0,0.0,0,1,val,0.484018145761406,4.0,1.0,0.0,5.0,0.484018145761406,0.0,2.0
fixed_width_beam::ep58,2,2,fixed_width_beam,4,2,2,0,0.0,0.0,0,1,val,1.0,5.0,3.0,1.0,5.0,1.0,0.0,2.0
fixed_width_beam::ep58,2,4,fixed_width_beam,4,2,2,0,0.0,0.0,0,1,val,0.7771104429384958,6.0,3.0,1.0,5.0,0.7771104429384958,0.07493316397298533,2.0
fixed_width_beam::ep58,2,1,fixed_width_beam,4,2,2,0,0.0,0.0,0,1,val,0.3411701485885414,4.0,3.0,2.0,5.0,0.3411701485885414,-0.049713354851836256,2.0
fixed_width_beam::ep58,3,2,fixed_width_beam,4,2,2,0,0.0,0.0,0,1,val,0.9906780019630629,6.0,4.0,0.0,4.0,0.9906780019630629,0.0,3.0
fixed_width_beam::ep58,3,1,fixed_width_beam,4,2,2,0,0.0,0.0,0,1,val,0.8352689391765169,6.0,4.0,2.0,4.0,0.8352689391765169,0.034157556258173516,3.0
fixed_width_beam::ep58,3,0,fixed_width_beam,4,2,2,0,0.0,0.0,0,1,val,0.484018145761406,5.0,2.0,0.0,4.0,0.484018145761406,0.0,3.0
fixed_width_beam::ep58,3,2,fixed_width_beam,4,2,2,0,0.0,0.0,0,1,val,1.0,6.0,4.0,2.0,4.0,1.0,0.0,3.0
fixed_width_beam::ep58,3,4,fixed_width_beam,4,2,4,0,1.0,1.0,1,1,val,0.8781234836409142,7.0,4.0,1.0,4.0,0.8781234836409142,0.10101304070241834,3.0
fixed_width_beam::ep58,3,0,fixed_width_beam,4,2,2,0,0.0,0.0,0,1,val,0.3633433568077431,3.0,1.0,0.0,4.0,0.3633433568077431,0.0,3.0
fixed_width_beam::ep58,4,2,fixed_width_beam,4,4,4,1,1.0,0.0,0,1,val,0.9906780019630629,7.0,5.0,0.0,3.0,0.9906780019630629,0.0,4.0
fixed_width_beam::ep58,4,1,fixed_width_beam,4,4,4,1,1.0,0.0,0,1,val,0.9597393134912646,7.0,5.0,2.0,3.0,0.9597393134912646,0.12447037431474772,4.0
fixed_width_beam::ep58,4,0,fixed_width_beam,4,4,4,1,1.0,0.0,0,1,val,0.484018145761406,6.0,3.0,0.0,3.0,0.484018145761406,0.0,4.0
fixed_width_beam::ep58,4,2,fixed_width_beam,4,4,4,1,1.0,0.0,0,1,val,0.9821385629187246,7.0,5.0,2.0,3.0,0.9821385629187246,-0.01786143708127541,4.0
fixed_width_beam::ep58,4,4,fixed_width_beam,4,4,2,1,0.0,-1.0,0,1,val,1.0,8.0,5.0,1.0,3.0,1.0,0.12187651635908581,4.0
