experiment_protocol_version,policy,policy_variant,implementation_source,implementation_commit,trace,trace_sha256,capacity,capacity_semantics,object_size_semantics,history_start,history_end,score_start,score_end,history_requests,scored_requests,hits,misses,miss_ratio,cache_warmup,model_training_mode,model_training_data,model_frozen_during_test,online_adaptation_during_test,hyperparameter_source,random_seed,future_information,runtime_seconds,status,failure_reason,protocol_id,objective,held_out_family,fold_id,model_hash,model_family,feature_schema_version,objective_definition_version,horizon,censoring_mode,training_families,validation_family,seed
reviewer_fairness_v1,supervision_objective_ablation_objective_reuse_distance,primary_controlled_window,native_pretrained_offline,n/a,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,32,object_slots,unit,0,10000,10000,50000,10000,40000,1052,38948,0.9737,"processes_[0,10000)_then_scores_[10000,50000)",offline_pretrained_frozen_cross_family,"5 training families (brightkite,citibike,metakv,twemcache,wiki2018), validation family=metacdn, held-out family=cloudphysics contributes ZERO rows",yes,no,frozen_supervision_objective_ablation_v1_grid,0,none,49.4445,ok,,supervision_objective_ablation_v1,objective_reuse_distance,cloudphysics,cross_family_v1_cloudphysics,299b06898cdb64b567796505725e794d9625148c81dc65c52a756737fef4d4bd,ridge,evict_value_v1,v1,4,horizon_controlled_primary,brightkite;citibike;metakv;twemcache;wiki2018,metacdn,0
reviewer_fairness_v1,supervision_objective_ablation_objective_reuse_distance,primary_controlled_window,native_pretrained_offline,n/a,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,64,object_slots,unit,0,10000,10000,50000,10000,40000,1596,38404,0.9601,"processes_[0,10000)_then_scores_[10000,50000)",offline_pretrained_frozen_cross_family,"5 training families (brightkite,citibike,metakv,twemcache,wiki2018), validation family=metacdn, held-out family=cloudphysics contributes ZERO rows",yes,no,frozen_supervision_objective_ablation_v1_grid,0,none,180.4859,ok,,supervision_objective_ablation_v1,objective_reuse_distance,cloudphysics,cross_family_v1_cloudphysics,299b06898cdb64b567796505725e794d9625148c81dc65c52a756737fef4d4bd,ridge,evict_value_v1,v1,4,horizon_controlled_primary,brightkite;citibike;metakv;twemcache;wiki2018,metacdn,0
reviewer_fairness_v1,supervision_objective_ablation_objective_reuse_distance,primary_controlled_window,native_pretrained_offline,n/a,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,128,object_slots,unit,0,10000,10000,50000,10000,40000,2157,37843,0.946075,"processes_[0,10000)_then_scores_[10000,50000)",offline_pretrained_frozen_cross_family,"5 training families (brightkite,citibike,metakv,twemcache,wiki2018), validation family=metacdn, held-out family=cloudphysics contributes ZERO rows",yes,no,frozen_supervision_objective_ablation_v1_grid,0,none,879.8847,ok,,supervision_objective_ablation_v1,objective_reuse_distance,cloudphysics,cross_family_v1_cloudphysics,299b06898cdb64b567796505725e794d9625148c81dc65c52a756737fef4d4bd,ridge,evict_value_v1,v1,4,horizon_controlled_primary,brightkite;citibike;metakv;twemcache;wiki2018,metacdn,0
reviewer_fairness_v1,supervision_objective_ablation_objective_pairwise,primary_controlled_window,native_pretrained_offline,n/a,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,32,object_slots,unit,0,10000,10000,50000,10000,40000,558,39442,0.98605,"processes_[0,10000)_then_scores_[10000,50000)",offline_pretrained_frozen_cross_family,"5 training families (brightkite,citibike,metakv,twemcache,wiki2018), validation family=metacdn, held-out family=cloudphysics contributes ZERO rows",yes,no,frozen_supervision_objective_ablation_v1_grid,0,none,58.1572,ok,,supervision_objective_ablation_v1,objective_pairwise,cloudphysics,cross_family_v1_cloudphysics,162a2667d1bc52bb32b277280f0792a2708015789210fded340b924de9c2b1c8,shared_weight_mlp_pairwise,evict_value_v1,v1,4,horizon_controlled_primary,brightkite;citibike;metakv;twemcache;wiki2018,metacdn,0
reviewer_fairness_v1,supervision_objective_ablation_objective_pairwise,primary_controlled_window,native_pretrained_offline,n/a,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,64,object_slots,unit,0,10000,10000,50000,10000,40000,1120,38880,0.972,"processes_[0,10000)_then_scores_[10000,50000)",offline_pretrained_frozen_cross_family,"5 training families (brightkite,citibike,metakv,twemcache,wiki2018), validation family=metacdn, held-out family=cloudphysics contributes ZERO rows",yes,no,frozen_supervision_objective_ablation_v1_grid,0,none,194.5747,ok,,supervision_objective_ablation_v1,objective_pairwise,cloudphysics,cross_family_v1_cloudphysics,162a2667d1bc52bb32b277280f0792a2708015789210fded340b924de9c2b1c8,shared_weight_mlp_pairwise,evict_value_v1,v1,4,horizon_controlled_primary,brightkite;citibike;metakv;twemcache;wiki2018,metacdn,0
reviewer_fairness_v1,supervision_objective_ablation_objective_pairwise,primary_controlled_window,native_pretrained_offline,n/a,cloudphysics_alibaba_block_head_50k,fedb3d31ee3c1dd847d25f967392cdf0fdec1e9c1fbb6808772e281bc8d4fb57,128,object_slots,unit,0,10000,10000,50000,10000,40000,1763,38237,0.955925,"processes_[0,10000)_then_scores_[10000,50000)",offline_pretrained_frozen_cross_family,"5 training families (brightkite,citibike,metakv,twemcache,wiki2018), validation family=metacdn, held-out family=cloudphysics contributes ZERO rows",yes,no,frozen_supervision_objective_ablation_v1_grid,0,none,904.6233,ok,,supervision_objective_ablation_v1,objective_pairwise,cloudphysics,cross_family_v1_cloudphysics,162a2667d1bc52bb32b277280f0792a2708015789210fded340b924de9c2b1c8,shared_weight_mlp_pairwise,evict_value_v1,v1,4,horizon_controlled_primary,brightkite;citibike;metakv;twemcache;wiki2018,metacdn,0
reviewer_fairness_v1,supervision_objective_ablation_objective_eviction_loss,primary_controlled_window,native_pretrained_offline,n/a,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,32,object_slots,unit,0,10000,10000,50000,10000,40000,8151,31849,0.796225,"processes_[0,10000)_then_scores_[10000,50000)",offline_pretrained_frozen_cross_family,"5 training families (brightkite,citibike,cloudphysics,twemcache,wiki2018), validation family=metakv, held-out family=metacdn contributes ZERO rows",yes,no,frozen_supervision_objective_ablation_v1_grid,0,none,45.6578,ok,,supervision_objective_ablation_v1,objective_eviction_loss,metacdn,cross_family_v1_metacdn,d4111f1e6aca557ebd2de2e836f120279f2818b167ee44765c294a81a1356fc3,hist_gb,evict_value_v1,v1,4,horizon_controlled_primary,brightkite;citibike;cloudphysics;twemcache;wiki2018,metakv,0
reviewer_fairness_v1,supervision_objective_ablation_objective_eviction_loss,primary_controlled_window,native_pretrained_offline,n/a,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,64,object_slots,unit,0,10000,10000,50000,10000,40000,8531,31469,0.786725,"processes_[0,10000)_then_scores_[10000,50000)",offline_pretrained_frozen_cross_family,"5 training families (brightkite,citibike,cloudphysics,twemcache,wiki2018), validation family=metakv, held-out family=metacdn contributes ZERO rows",yes,no,frozen_supervision_objective_ablation_v1_grid,0,none,150.2514,ok,,supervision_objective_ablation_v1,objective_eviction_loss,metacdn,cross_family_v1_metacdn,d4111f1e6aca557ebd2de2e836f120279f2818b167ee44765c294a81a1356fc3,hist_gb,evict_value_v1,v1,4,horizon_controlled_primary,brightkite;citibike;cloudphysics;twemcache;wiki2018,metakv,0
reviewer_fairness_v1,supervision_objective_ablation_objective_eviction_loss,primary_controlled_window,native_pretrained_offline,n/a,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,128,object_slots,unit,0,10000,10000,50000,10000,40000,16903,23097,0.577425,"processes_[0,10000)_then_scores_[10000,50000)",offline_pretrained_frozen_cross_family,"5 training families (brightkite,citibike,cloudphysics,twemcache,wiki2018), validation family=metakv, held-out family=metacdn contributes ZERO rows",yes,no,frozen_supervision_objective_ablation_v1_grid,0,none,511.1571,ok,,supervision_objective_ablation_v1,objective_eviction_loss,metacdn,cross_family_v1_metacdn,d4111f1e6aca557ebd2de2e836f120279f2818b167ee44765c294a81a1356fc3,hist_gb,evict_value_v1,v1,4,horizon_controlled_primary,brightkite;citibike;cloudphysics;twemcache;wiki2018,metakv,0
reviewer_fairness_v1,supervision_objective_ablation_objective_next_arrival,primary_controlled_window,native_pretrained_offline,n/a,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,32,object_slots,unit,0,10000,10000,50000,10000,40000,16624,23376,0.5844,"processes_[0,10000)_then_scores_[10000,50000)",offline_pretrained_frozen_cross_family,"5 training families (brightkite,citibike,cloudphysics,twemcache,wiki2018), validation family=metakv, held-out family=metacdn contributes ZERO rows",yes,no,frozen_supervision_objective_ablation_v1_grid,0,none,100.4388,ok,,supervision_objective_ablation_v1,objective_next_arrival,metacdn,cross_family_v1_metacdn,e245da9c4b73cc3313f2e11147992306d7f01db6ba19a83bfbe265126dfdb45c,random_forest,evict_value_v1,v1,4,horizon_controlled_primary,brightkite;citibike;cloudphysics;twemcache;wiki2018,metakv,0
reviewer_fairness_v1,supervision_objective_ablation_objective_next_arrival,primary_controlled_window,native_pretrained_offline,n/a,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,64,object_slots,unit,0,10000,10000,50000,10000,40000,17294,22706,0.56765,"processes_[0,10000)_then_scores_[10000,50000)",offline_pretrained_frozen_cross_family,"5 training families (brightkite,citibike,cloudphysics,twemcache,wiki2018), validation family=metakv, held-out family=metacdn contributes ZERO rows",yes,no,frozen_supervision_objective_ablation_v1_grid,0,none,177.3595,ok,,supervision_objective_ablation_v1,objective_next_arrival,metacdn,cross_family_v1_metacdn,e245da9c4b73cc3313f2e11147992306d7f01db6ba19a83bfbe265126dfdb45c,random_forest,evict_value_v1,v1,4,horizon_controlled_primary,brightkite;citibike;cloudphysics;twemcache;wiki2018,metakv,0
reviewer_fairness_v1,supervision_objective_ablation_objective_next_arrival,primary_controlled_window,native_pretrained_offline,n/a,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,128,object_slots,unit,0,10000,10000,50000,10000,40000,16595,23405,0.585125,"processes_[0,10000)_then_scores_[10000,50000)",offline_pretrained_frozen_cross_family,"5 training families (brightkite,citibike,cloudphysics,twemcache,wiki2018), validation family=metakv, held-out family=metacdn contributes ZERO rows",yes,no,frozen_supervision_objective_ablation_v1_grid,0,none,590.4959,ok,,supervision_objective_ablation_v1,objective_next_arrival,metacdn,cross_family_v1_metacdn,e245da9c4b73cc3313f2e11147992306d7f01db6ba19a83bfbe265126dfdb45c,random_forest,evict_value_v1,v1,4,horizon_controlled_primary,brightkite;citibike;cloudphysics;twemcache;wiki2018,metakv,0
reviewer_fairness_v1,supervision_objective_ablation_objective_reuse_distance,primary_controlled_window,native_pretrained_offline,n/a,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,32,object_slots,unit,0,10000,10000,50000,10000,40000,16338,23662,0.59155,"processes_[0,10000)_then_scores_[10000,50000)",offline_pretrained_frozen_cross_family,"5 training families (brightkite,citibike,cloudphysics,twemcache,wiki2018), validation family=metakv, held-out family=metacdn contributes ZERO rows",yes,no,frozen_supervision_objective_ablation_v1_grid,0,none,31.3865,ok,,supervision_objective_ablation_v1,objective_reuse_distance,metacdn,cross_family_v1_metacdn,fac432144d3cf8739dea0ff80c7b4054b5b4e6bd0b333309ba8de17a6d061448,hist_gb,evict_value_v1,v1,4,horizon_controlled_primary,brightkite;citibike;cloudphysics;twemcache;wiki2018,metakv,0
reviewer_fairness_v1,supervision_objective_ablation_objective_reuse_distance,primary_controlled_window,native_pretrained_offline,n/a,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,64,object_slots,unit,0,10000,10000,50000,10000,40000,16993,23007,0.575175,"processes_[0,10000)_then_scores_[10000,50000)",offline_pretrained_frozen_cross_family,"5 training families (brightkite,citibike,cloudphysics,twemcache,wiki2018), validation family=metakv, held-out family=metacdn contributes ZERO rows",yes,no,frozen_supervision_objective_ablation_v1_grid,0,none,107.732,ok,,supervision_objective_ablation_v1,objective_reuse_distance,metacdn,cross_family_v1_metacdn,fac432144d3cf8739dea0ff80c7b4054b5b4e6bd0b333309ba8de17a6d061448,hist_gb,evict_value_v1,v1,4,horizon_controlled_primary,brightkite;citibike;cloudphysics;twemcache;wiki2018,metakv,0
reviewer_fairness_v1,supervision_objective_ablation_objective_reuse_distance,primary_controlled_window,native_pretrained_offline,n/a,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,128,object_slots,unit,0,10000,10000,50000,10000,40000,17702,22298,0.55745,"processes_[0,10000)_then_scores_[10000,50000)",offline_pretrained_frozen_cross_family,"5 training families (brightkite,citibike,cloudphysics,twemcache,wiki2018), validation family=metakv, held-out family=metacdn contributes ZERO rows",yes,no,frozen_supervision_objective_ablation_v1_grid,0,none,489.7471,ok,,supervision_objective_ablation_v1,objective_reuse_distance,metacdn,cross_family_v1_metacdn,fac432144d3cf8739dea0ff80c7b4054b5b4e6bd0b333309ba8de17a6d061448,hist_gb,evict_value_v1,v1,4,horizon_controlled_primary,brightkite;citibike;cloudphysics;twemcache;wiki2018,metakv,0
reviewer_fairness_v1,supervision_objective_ablation_objective_pairwise,primary_controlled_window,native_pretrained_offline,n/a,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,32,object_slots,unit,0,10000,10000,50000,10000,40000,16793,23207,0.580175,"processes_[0,10000)_then_scores_[10000,50000)",offline_pretrained_frozen_cross_family,"5 training families (brightkite,citibike,cloudphysics,twemcache,wiki2018), validation family=metakv, held-out family=metacdn contributes ZERO rows",yes,no,frozen_supervision_objective_ablation_v1_grid,0,none,35.5023,ok,,supervision_objective_ablation_v1,objective_pairwise,metacdn,cross_family_v1_metacdn,9feb9caddc6a1061b78c0fb8ab1f61271d988cafcd219da8b4eaa65521745ed4,shared_weight_mlp_pairwise,evict_value_v1,v1,4,horizon_controlled_primary,brightkite;citibike;cloudphysics;twemcache;wiki2018,metakv,0
reviewer_fairness_v1,supervision_objective_ablation_objective_pairwise,primary_controlled_window,native_pretrained_offline,n/a,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,64,object_slots,unit,0,10000,10000,50000,10000,40000,17414,22586,0.56465,"processes_[0,10000)_then_scores_[10000,50000)",offline_pretrained_frozen_cross_family,"5 training families (brightkite,citibike,cloudphysics,twemcache,wiki2018), validation family=metakv, held-out family=metacdn contributes ZERO rows",yes,no,frozen_supervision_objective_ablation_v1_grid,0,none,114.4354,ok,,supervision_objective_ablation_v1,objective_pairwise,metacdn,cross_family_v1_metacdn,9feb9caddc6a1061b78c0fb8ab1f61271d988cafcd219da8b4eaa65521745ed4,shared_weight_mlp_pairwise,evict_value_v1,v1,4,horizon_controlled_primary,brightkite;citibike;cloudphysics;twemcache;wiki2018,metakv,0
reviewer_fairness_v1,supervision_objective_ablation_objective_pairwise,primary_controlled_window,native_pretrained_offline,n/a,metacdn_cdn_202303_head_50k,7301f02e1373cb7e06f1ed2c417a8ebe16581319354780f811c8d032391f4e73,128,object_slots,unit,0,10000,10000,50000,10000,40000,18048,21952,0.5488,"processes_[0,10000)_then_scores_[10000,50000)",offline_pretrained_frozen_cross_family,"5 training families (brightkite,citibike,cloudphysics,twemcache,wiki2018), validation family=metakv, held-out family=metacdn contributes ZERO rows",yes,no,frozen_supervision_objective_ablation_v1_grid,0,none,503.6291,ok,,supervision_objective_ablation_v1,objective_pairwise,metacdn,cross_family_v1_metacdn,9feb9caddc6a1061b78c0fb8ab1f61271d988cafcd219da8b4eaa65521745ed4,shared_weight_mlp_pairwise,evict_value_v1,v1,4,horizon_controlled_primary,brightkite;citibike;cloudphysics;twemcache;wiki2018,metakv,0
reviewer_fairness_v1,supervision_objective_ablation_objective_eviction_loss,primary_controlled_window,native_pretrained_offline,n/a,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,32,object_slots,unit,0,10000,10000,50000,10000,40000,9432,30568,0.7642,"processes_[0,10000)_then_scores_[10000,50000)",offline_pretrained_frozen_cross_family,"5 training families (brightkite,citibike,cloudphysics,metacdn,wiki2018), validation family=twemcache, held-out family=metakv contributes ZERO rows",yes,no,frozen_supervision_objective_ablation_v1_grid,0,none,59.4818,ok,,supervision_objective_ablation_v1,objective_eviction_loss,metakv,cross_family_v1_metakv,a5e74b10eb5b2eedd15583040e9c9e23ade0c9e6b2b99b7cf7a3cf51a631180d,hist_gb,evict_value_v1,v1,4,horizon_controlled_primary,brightkite;citibike;cloudphysics;metacdn;wiki2018,twemcache,0
reviewer_fairness_v1,supervision_objective_ablation_objective_eviction_loss,primary_controlled_window,native_pretrained_offline,n/a,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,64,object_slots,unit,0,10000,10000,50000,10000,40000,9346,30654,0.76635,"processes_[0,10000)_then_scores_[10000,50000)",offline_pretrained_frozen_cross_family,"5 training families (brightkite,citibike,cloudphysics,metacdn,wiki2018), validation family=twemcache, held-out family=metakv contributes ZERO rows",yes,no,frozen_supervision_objective_ablation_v1_grid,0,none,176.5275,ok,,supervision_objective_ablation_v1,objective_eviction_loss,metakv,cross_family_v1_metakv,a5e74b10eb5b2eedd15583040e9c9e23ade0c9e6b2b99b7cf7a3cf51a631180d,hist_gb,evict_value_v1,v1,4,horizon_controlled_primary,brightkite;citibike;cloudphysics;metacdn;wiki2018,twemcache,0
reviewer_fairness_v1,supervision_objective_ablation_objective_eviction_loss,primary_controlled_window,native_pretrained_offline,n/a,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,128,object_slots,unit,0,10000,10000,50000,10000,40000,9461,30539,0.763475,"processes_[0,10000)_then_scores_[10000,50000)",offline_pretrained_frozen_cross_family,"5 training families (brightkite,citibike,cloudphysics,metacdn,wiki2018), validation family=twemcache, held-out family=metakv contributes ZERO rows",yes,no,frozen_supervision_objective_ablation_v1_grid,0,none,794.6002,ok,,supervision_objective_ablation_v1,objective_eviction_loss,metakv,cross_family_v1_metakv,a5e74b10eb5b2eedd15583040e9c9e23ade0c9e6b2b99b7cf7a3cf51a631180d,hist_gb,evict_value_v1,v1,4,horizon_controlled_primary,brightkite;citibike;cloudphysics;metacdn;wiki2018,twemcache,0
reviewer_fairness_v1,supervision_objective_ablation_objective_next_arrival,primary_controlled_window,native_pretrained_offline,n/a,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,32,object_slots,unit,0,10000,10000,50000,10000,40000,9432,30568,0.7642,"processes_[0,10000)_then_scores_[10000,50000)",offline_pretrained_frozen_cross_family,"5 training families (brightkite,citibike,cloudphysics,metacdn,wiki2018), validation family=twemcache, held-out family=metakv contributes ZERO rows",yes,no,frozen_supervision_objective_ablation_v1_grid,0,none,39.9957,ok,,supervision_objective_ablation_v1,objective_next_arrival,metakv,cross_family_v1_metakv,259f4e6389c33225f0c0e06f43329ee013d03df4d80c2fff3cddfd57733771af,ridge,evict_value_v1,v1,4,horizon_controlled_primary,brightkite;citibike;cloudphysics;metacdn;wiki2018,twemcache,0
reviewer_fairness_v1,supervision_objective_ablation_objective_next_arrival,primary_controlled_window,native_pretrained_offline,n/a,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,64,object_slots,unit,0,10000,10000,50000,10000,40000,9448,30552,0.7638,"processes_[0,10000)_then_scores_[10000,50000)",offline_pretrained_frozen_cross_family,"5 training families (brightkite,citibike,cloudphysics,metacdn,wiki2018), validation family=twemcache, held-out family=metakv contributes ZERO rows",yes,no,frozen_supervision_objective_ablation_v1_grid,0,none,151.6228,ok,,supervision_objective_ablation_v1,objective_next_arrival,metakv,cross_family_v1_metakv,259f4e6389c33225f0c0e06f43329ee013d03df4d80c2fff3cddfd57733771af,ridge,evict_value_v1,v1,4,horizon_controlled_primary,brightkite;citibike;cloudphysics;metacdn;wiki2018,twemcache,0
reviewer_fairness_v1,supervision_objective_ablation_objective_next_arrival,primary_controlled_window,native_pretrained_offline,n/a,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,128,object_slots,unit,0,10000,10000,50000,10000,40000,9460,30540,0.7635,"processes_[0,10000)_then_scores_[10000,50000)",offline_pretrained_frozen_cross_family,"5 training families (brightkite,citibike,cloudphysics,metacdn,wiki2018), validation family=twemcache, held-out family=metakv contributes ZERO rows",yes,no,frozen_supervision_objective_ablation_v1_grid,0,none,759.1175,ok,,supervision_objective_ablation_v1,objective_next_arrival,metakv,cross_family_v1_metakv,259f4e6389c33225f0c0e06f43329ee013d03df4d80c2fff3cddfd57733771af,ridge,evict_value_v1,v1,4,horizon_controlled_primary,brightkite;citibike;cloudphysics;metacdn;wiki2018,twemcache,0
reviewer_fairness_v1,supervision_objective_ablation_objective_reuse_distance,primary_controlled_window,native_pretrained_offline,n/a,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,32,object_slots,unit,0,10000,10000,50000,10000,40000,9432,30568,0.7642,"processes_[0,10000)_then_scores_[10000,50000)",offline_pretrained_frozen_cross_family,"5 training families (brightkite,citibike,cloudphysics,metacdn,wiki2018), validation family=twemcache, held-out family=metakv contributes ZERO rows",yes,no,frozen_supervision_objective_ablation_v1_grid,0,none,39.8451,ok,,supervision_objective_ablation_v1,objective_reuse_distance,metakv,cross_family_v1_metakv,29bb2b158d27bbbf745128e41465c6a6b482d45bf60e732e49d31d86dd2ad4e8,ridge,evict_value_v1,v1,4,horizon_controlled_primary,brightkite;citibike;cloudphysics;metacdn;wiki2018,twemcache,0
reviewer_fairness_v1,supervision_objective_ablation_objective_reuse_distance,primary_controlled_window,native_pretrained_offline,n/a,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,64,object_slots,unit,0,10000,10000,50000,10000,40000,9454,30546,0.76365,"processes_[0,10000)_then_scores_[10000,50000)",offline_pretrained_frozen_cross_family,"5 training families (brightkite,citibike,cloudphysics,metacdn,wiki2018), validation family=twemcache, held-out family=metakv contributes ZERO rows",yes,no,frozen_supervision_objective_ablation_v1_grid,0,none,151.4356,ok,,supervision_objective_ablation_v1,objective_reuse_distance,metakv,cross_family_v1_metakv,29bb2b158d27bbbf745128e41465c6a6b482d45bf60e732e49d31d86dd2ad4e8,ridge,evict_value_v1,v1,4,horizon_controlled_primary,brightkite;citibike;cloudphysics;metacdn;wiki2018,twemcache,0
reviewer_fairness_v1,supervision_objective_ablation_objective_reuse_distance,primary_controlled_window,native_pretrained_offline,n/a,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,128,object_slots,unit,0,10000,10000,50000,10000,40000,9460,30540,0.7635,"processes_[0,10000)_then_scores_[10000,50000)",offline_pretrained_frozen_cross_family,"5 training families (brightkite,citibike,cloudphysics,metacdn,wiki2018), validation family=twemcache, held-out family=metakv contributes ZERO rows",yes,no,frozen_supervision_objective_ablation_v1_grid,0,none,756.6033,ok,,supervision_objective_ablation_v1,objective_reuse_distance,metakv,cross_family_v1_metakv,29bb2b158d27bbbf745128e41465c6a6b482d45bf60e732e49d31d86dd2ad4e8,ridge,evict_value_v1,v1,4,horizon_controlled_primary,brightkite;citibike;cloudphysics;metacdn;wiki2018,twemcache,0
reviewer_fairness_v1,supervision_objective_ablation_objective_pairwise,primary_controlled_window,native_pretrained_offline,n/a,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,32,object_slots,unit,0,10000,10000,50000,10000,40000,9431,30569,0.764225,"processes_[0,10000)_then_scores_[10000,50000)",offline_pretrained_frozen_cross_family,"5 training families (brightkite,citibike,cloudphysics,metacdn,wiki2018), validation family=twemcache, held-out family=metakv contributes ZERO rows",yes,no,frozen_supervision_objective_ablation_v1_grid,0,none,44.723,ok,,supervision_objective_ablation_v1,objective_pairwise,metakv,cross_family_v1_metakv,0cb426d3317e7f9cde35f8849777053ccbb5332e44ada51d62fb354735a8aac7,shared_weight_mlp_pairwise,evict_value_v1,v1,4,horizon_controlled_primary,brightkite;citibike;cloudphysics;metacdn;wiki2018,twemcache,0
reviewer_fairness_v1,supervision_objective_ablation_objective_pairwise,primary_controlled_window,native_pretrained_offline,n/a,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,64,object_slots,unit,0,10000,10000,50000,10000,40000,9448,30552,0.7638,"processes_[0,10000)_then_scores_[10000,50000)",offline_pretrained_frozen_cross_family,"5 training families (brightkite,citibike,cloudphysics,metacdn,wiki2018), validation family=twemcache, held-out family=metakv contributes ZERO rows",yes,no,frozen_supervision_objective_ablation_v1_grid,0,none,155.2979,ok,,supervision_objective_ablation_v1,objective_pairwise,metakv,cross_family_v1_metakv,0cb426d3317e7f9cde35f8849777053ccbb5332e44ada51d62fb354735a8aac7,shared_weight_mlp_pairwise,evict_value_v1,v1,4,horizon_controlled_primary,brightkite;citibike;cloudphysics;metacdn;wiki2018,twemcache,0
reviewer_fairness_v1,supervision_objective_ablation_objective_pairwise,primary_controlled_window,native_pretrained_offline,n/a,metakv_kvcache_202206_head_50k,4c229e841d546cd57a2edb6e3ddc53461ff4dc03d366e9d24e4239a89db7e0de,128,object_slots,unit,0,10000,10000,50000,10000,40000,9461,30539,0.763475,"processes_[0,10000)_then_scores_[10000,50000)",offline_pretrained_frozen_cross_family,"5 training families (brightkite,citibike,cloudphysics,metacdn,wiki2018), validation family=twemcache, held-out family=metakv contributes ZERO rows",yes,no,frozen_supervision_objective_ablation_v1_grid,0,none,756.336,ok,,supervision_objective_ablation_v1,objective_pairwise,metakv,cross_family_v1_metakv,0cb426d3317e7f9cde35f8849777053ccbb5332e44ada51d62fb354735a8aac7,shared_weight_mlp_pairwise,evict_value_v1,v1,4,horizon_controlled_primary,brightkite;citibike;cloudphysics;metacdn;wiki2018,twemcache,0
reviewer_fairness_v1,supervision_objective_ablation_objective_eviction_loss,primary_controlled_window,native_pretrained_offline,n/a,twemcache_cluster26_sample100_50k,62df27062ce2595c843fd91e01d26c9783ff8f165f6b26e983696eda7ada0bb9,32,object_slots,unit,0,10000,10000,50000,10000,40000,5987,34013,0.850325,"processes_[0,10000)_then_scores_[10000,50000)",offline_pretrained_frozen_cross_family,"5 training families (brightkite,citibike,cloudphysics,metacdn,metakv), validation family=wiki2018, held-out family=twemcache contributes ZERO rows",yes,no,frozen_supervision_objective_ablation_v1_grid,0,none,140.0849,ok,,supervision_objective_ablation_v1,objective_eviction_loss,twemcache,cross_family_v1_twemcache,ca4da18f17ba7d3131437e2d39dac5ddd1e109b78450e530efd1f9785827e6c9,random_forest,evict_value_v1,v1,4,horizon_controlled_primary,brightkite;citibike;cloudphysics;metacdn;metakv,wiki2018,0
